departing_port,arriving_port,airline,month,year_month,year,sectors_scheduled,sectors_flown,arrivals_on_time,arrivals_delayed,cancellations,cancellations_pct,delay_rate,is_high_delay,avg_max_humidity_dep,avg_max_temp_dep,avg_min_humidity_dep,avg_min_temp_dep,avg_rainfall_on_rainy_days_dep,avg_rainfall_per_day_dep,avg_wind_speed_dep,days_above_35C_dep,days_high_humidity_dep,days_high_wind_dep,days_in_month_dep,extreme_weather_days_dep,heavy_rain_days_dep,max_daily_rainfall_dep,max_temperature_dep,max_wind_speed_dep,min_temperature_dep,rainy_days_dep,temp_range_mean_dep,temp_volatility_dep,wind_speed_std_dep,avg_max_humidity_arr,avg_max_temp_arr,avg_min_humidity_arr,avg_min_temp_arr,avg_rainfall_on_rainy_days_arr,avg_rainfall_per_day_arr,avg_wind_speed_arr,days_above_35C_arr,days_high_humidity_arr,days_high_wind_arr,days_in_month_arr,extreme_weather_days_arr,heavy_rain_days_arr,max_daily_rainfall_arr,max_temperature_arr,max_wind_speed_arr,min_temperature_arr,rainy_days_arr,temp_range_mean_arr,temp_volatility_arr,wind_speed_std_arr,month_num,n_public_holidays_act,n_public_holidays_nsw,n_public_holidays_nt,n_public_holidays_qld,n_public_holidays_sa,n_public_holidays_tas,n_public_holidays_vic,n_public_holidays_wa,n_public_holidays_national,n_public_holidays_total,has_major_holiday,school_holiday_days,pct_school_holiday
Melbourne,Sydney,Qantas,2022-08-01,2022-08,2022,801.0,667.0,435.0,232.0,134.0,16.729088639201,0.3478260869565217,1,93.09677419354838,14.996774193548386,56.41935483870968,6.770967741935484,3.2842105263157895,2.012903225806451,5.684193548387097,0.0,25,4.0,31,14,1.0,16.6,19.1,10.24,0.4,19.0,8.225806451612904,1.7733333333333337,2.2739946851206554,83.16129032258064,19.55161290322581,45.74193548387097,10.34516129032258,4.338461538461538,1.8193548387096776,5.515806451612904,0.0,10,1.0,31,7,3.0,15.6,25.1,9.66,7.0,13.0,9.206451612903226,2.236666666666667,1.353062635144307,8,0,0,1,1,0,0,0,0,0,2,0,0,0.0
Sydney,Melbourne,Qantas,2022-08-01,2022-08,2022,798.0,666.0,431.0,235.0,132.0,16.541353383458645,0.3528528528528528,1,83.16129032258064,19.55161290322581,45.74193548387097,10.34516129032258,4.338461538461538,1.8193548387096776,5.515806451612904,0.0,10,1.0,31,7,3.0,15.6,25.1,9.66,7.0,13.0,9.206451612903226,2.236666666666667,1.353062635144307,93.09677419354838,14.996774193548386,56.41935483870968,6.770967741935484,3.2842105263157895,2.012903225806451,5.684193548387097,0.0,25,4.0,31,14,1.0,16.6,19.1,10.24,0.4,19.0,8.225806451612904,1.7733333333333337,2.2739946851206554,8,0,0,1,1,0,0,0,0,0,2,0,0,0.0
Melbourne,Sydney,Rex Airlines,2022-08-01,2022-08,2022,138.0,137.0,122.0,15.0,1.0,0.7246376811594203,0.1094890510948905,0,93.09677419354838,14.996774193548386,56.41935483870968,6.770967741935484,3.2842105263157895,2.012903225806451,5.684193548387097,0.0,25,4.0,31,14,1.0,16.6,19.1,10.24,0.4,19.0,8.225806451612904,1.7733333333333337,2.2739946851206554,83.16129032258064,19.55161290322581,45.74193548387097,10.34516129032258,4.338461538461538,1.8193548387096776,5.515806451612904,0.0,10,1.0,31,7,3.0,15.6,25.1,9.66,7.0,13.0,9.206451612903226,2.236666666666667,1.353062635144307,8,0,0,1,1,0,0,0,0,0,2,0,0,0.0
Sydney,Melbourne,Rex Airlines,2022-08-01,2022-08,2022,138.0,137.0,111.0,26.0,1.0,0.7246376811594203,0.1897810218978102,0,83.16129032258064,19.55161290322581,45.74193548387097,10.34516129032258,4.338461538461538,1.8193548387096776,5.515806451612904,0.0,10,1.0,31,7,3.0,15.6,25.1,9.66,7.0,13.0,9.206451612903226,2.236666666666667,1.353062635144307,93.09677419354838,14.996774193548386,56.41935483870968,6.770967741935484,3.2842105263157895,2.012903225806451,5.684193548387097,0.0,25,4.0,31,14,1.0,16.6,19.1,10.24,0.4,19.0,8.225806451612904,1.7733333333333337,2.2739946851206554,8,0,0,1,1,0,0,0,0,0,2,0,0,0.0
Melbourne,Sydney,Virgin Australia,2022-08-01,2022-08,2022,760.0,714.0,510.0,204.0,46.0,6.052631578947368,0.2857142857142857,1,93.09677419354838,14.996774193548386,56.41935483870968,6.770967741935484,3.2842105263157895,2.012903225806451,5.684193548387097,0.0,25,4.0,31,14,1.0,16.6,19.1,10.24,0.4,19.0,8.225806451612904,1.7733333333333337,2.2739946851206554,83.16129032258064,19.55161290322581,45.74193548387097,10.34516129032258,4.338461538461538,1.8193548387096776,5.515806451612904,0.0,10,1.0,31,7,3.0,15.6,25.1,9.66,7.0,13.0,9.206451612903226,2.236666666666667,1.353062635144307,8,0,0,1,1,0,0,0,0,0,2,0,0,0.0
Sydney,Melbourne,Virgin Australia,2022-08-01,2022-08,2022,759.0,714.0,438.0,276.0,45.0,5.928853754940711,0.3865546218487395,1,83.16129032258064,19.55161290322581,45.74193548387097,10.34516129032258,4.338461538461538,1.8193548387096776,5.515806451612904,0.0,10,1.0,31,7,3.0,15.6,25.1,9.66,7.0,13.0,9.206451612903226,2.236666666666667,1.353062635144307,93.09677419354838,14.996774193548386,56.41935483870968,6.770967741935484,3.2842105263157895,2.012903225806451,5.684193548387097,0.0,25,4.0,31,14,1.0,16.6,19.1,10.24,0.4,19.0,8.225806451612904,1.7733333333333337,2.2739946851206554,8,0,0,1,1,0,0,0,0,0,2,0,0,0.0
Melbourne,Sydney,Jetstar,2022-09-01,2022-09,2022,404.0,335.0,198.0,137.0,69.0,17.07920792079208,0.408955223880597,1,93.66666666666669,16.076666666666668,56.666666666666664,7.096666666666667,2.7333333333333334,1.64,4.861000000000001,0.0,26,1.0,30,11,0.0,9.8,20.1,8.42,0.8,18.0,8.979999999999999,2.403448275862069,1.741046752130295,85.8,20.08,51.96666666666667,12.216666666666669,4.925,2.6266666666666665,5.918666666666667,0.0,14,5.0,30,8,2.0,15.2,24.9,10.67,8.0,16.0,7.863333333333332,1.7827586206896553,2.082850721112001,9,1,1,1,1,1,1,2,2,1,3,0,8,0.2667
Sydney,Melbourne,Jetstar,2022-09-01,2022-09,2022,403.0,334.0,207.0,127.0,69.0,17.121588089330025,0.3802395209580838,1,85.8,20.08,51.96666666666667,12.216666666666669,4.925,2.6266666666666665,5.918666666666667,0.0,14,5.0,30,8,2.0,15.2,24.9,10.67,8.0,16.0,7.863333333333332,1.7827586206896553,2.082850721112001,93.66666666666669,16.076666666666668,56.666666666666664,7.096666666666667,2.7333333333333334,1.64,4.861000000000001,0.0,26,1.0,30,11,0.0,9.8,20.1,8.42,0.8,18.0,8.979999999999999,2.403448275862069,1.741046752130295,9,1,1,1,1,1,1,2,2,1,3,0,8,0.2667
Melbourne,Sydney,Qantas,2022-09-01,2022-09,2022,716.0,662.0,460.0,202.0,54.0,7.5418994413407825,0.3051359516616314,1,93.66666666666669,16.076666666666668,56.666666666666664,7.096666666666667,2.7333333333333334,1.64,4.861000000000001,0.0,26,1.0,30,11,0.0,9.8,20.1,8.42,0.8,18.0,8.979999999999999,2.403448275862069,1.741046752130295,85.8,20.08,51.96666666666667,12.216666666666669,4.925,2.6266666666666665,5.918666666666667,0.0,14,5.0,30,8,2.0,15.2,24.9,10.67,8.0,16.0,7.863333333333332,1.7827586206896553,2.082850721112001,9,1,1,1,1,1,1,2,2,1,3,0,8,0.2667
Sydney,Melbourne,Qantas,2022-09-01,2022-09,2022,714.0,665.0,448.0,217.0,49.0,6.862745098039216,0.3263157894736842,1,85.8,20.08,51.96666666666667,12.216666666666669,4.925,2.6266666666666665,5.918666666666667,0.0,14,5.0,30,8,2.0,15.2,24.9,10.67,8.0,16.0,7.863333333333332,1.7827586206896553,2.082850721112001,93.66666666666669,16.076666666666668,56.666666666666664,7.096666666666667,2.7333333333333334,1.64,4.861000000000001,0.0,26,1.0,30,11,0.0,9.8,20.1,8.42,0.8,18.0,8.979999999999999,2.403448275862069,1.741046752130295,9,1,1,1,1,1,1,2,2,1,3,0,8,0.2667
Melbourne,Sydney,Rex Airlines,2022-09-01,2022-09,2022,147.0,145.0,135.0,10.0,2.0,1.3605442176870748,0.0689655172413793,0,93.66666666666669,16.076666666666668,56.666666666666664,7.096666666666667,2.7333333333333334,1.64,4.861000000000001,0.0,26,1.0,30,11,0.0,9.8,20.1,8.42,0.8,18.0,8.979999999999999,2.403448275862069,1.741046752130295,85.8,20.08,51.96666666666667,12.216666666666669,4.925,2.6266666666666665,5.918666666666667,0.0,14,5.0,30,8,2.0,15.2,24.9,10.67,8.0,16.0,7.863333333333332,1.7827586206896553,2.082850721112001,9,1,1,1,1,1,1,2,2,1,3,0,8,0.2667
Sydney,Melbourne,Rex Airlines,2022-09-01,2022-09,2022,146.0,144.0,111.0,33.0,2.0,1.36986301369863,0.2291666666666666,0,85.8,20.08,51.96666666666667,12.216666666666669,4.925,2.6266666666666665,5.918666666666667,0.0,14,5.0,30,8,2.0,15.2,24.9,10.67,8.0,16.0,7.863333333333332,1.7827586206896553,2.082850721112001,93.66666666666669,16.076666666666668,56.666666666666664,7.096666666666667,2.7333333333333334,1.64,4.861000000000001,0.0,26,1.0,30,11,0.0,9.8,20.1,8.42,0.8,18.0,8.979999999999999,2.403448275862069,1.741046752130295,9,1,1,1,1,1,1,2,2,1,3,0,8,0.2667
Melbourne,Sydney,Virgin Australia,2022-09-01,2022-09,2022,725.0,698.0,467.0,231.0,27.0,3.724137931034482,0.330945558739255,1,93.66666666666669,16.076666666666668,56.666666666666664,7.096666666666667,2.7333333333333334,1.64,4.861000000000001,0.0,26,1.0,30,11,0.0,9.8,20.1,8.42,0.8,18.0,8.979999999999999,2.403448275862069,1.741046752130295,85.8,20.08,51.96666666666667,12.216666666666669,4.925,2.6266666666666665,5.918666666666667,0.0,14,5.0,30,8,2.0,15.2,24.9,10.67,8.0,16.0,7.863333333333332,1.7827586206896553,2.082850721112001,9,1,1,1,1,1,1,2,2,1,3,0,8,0.2667
Sydney,Melbourne,Virgin Australia,2022-09-01,2022-09,2022,717.0,691.0,424.0,267.0,26.0,3.626220362622036,0.386396526772793,1,85.8,20.08,51.96666666666667,12.216666666666669,4.925,2.6266666666666665,5.918666666666667,0.0,14,5.0,30,8,2.0,15.2,24.9,10.67,8.0,16.0,7.863333333333332,1.7827586206896553,2.082850721112001,93.66666666666669,16.076666666666668,56.666666666666664,7.096666666666667,2.7333333333333334,1.64,4.861000000000001,0.0,26,1.0,30,11,0.0,9.8,20.1,8.42,0.8,18.0,8.979999999999999,2.403448275862069,1.741046752130295,9,1,1,1,1,1,1,2,2,1,3,0,8,0.2667
Melbourne,Sydney,Jetstar,2022-10-01,2022-10,2022,345.0,306.0,191.0,115.0,39.0,11.304347826086955,0.3758169934640523,1,93.96774193548389,18.89032258064516,57.58064516129032,9.109677419354838,7.5699999999999985,4.883870967741935,4.650322580645161,0.0,28,4.0,31,15,5.0,40.6,25.3,8.5,3.2,20.0,9.780645161290323,2.4933333333333336,1.9327932875693457,86.16129032258064,22.73548387096774,51.83870967741935,14.861290322580643,12.123809523809523,8.212903225806452,5.685806451612903,0.0,15,2.0,31,11,6.0,96.6,29.7,8.83,10.0,21.0,7.874193548387097,2.5999999999999996,1.5517598057121005,10,1,1,0,1,1,0,0,0,0,1,0,7,0.2258
Sydney,Melbourne,Jetstar,2022-10-01,2022-10,2022,341.0,306.0,195.0,111.0,35.0,10.263929618768328,0.3627450980392157,1,86.16129032258064,22.73548387096774,51.83870967741935,14.861290322580643,12.123809523809523,8.212903225806452,5.685806451612903,0.0,15,2.0,31,11,6.0,96.6,29.7,8.83,10.0,21.0,7.874193548387097,2.5999999999999996,1.5517598057121005,93.96774193548389,18.89032258064516,57.58064516129032,9.109677419354838,7.5699999999999985,4.883870967741935,4.650322580645161,0.0,28,4.0,31,15,5.0,40.6,25.3,8.5,3.2,20.0,9.780645161290323,2.4933333333333336,1.9327932875693457,10,1,1,0,1,1,0,0,0,0,1,0,7,0.2258
Melbourne,Sydney,Qantas,2022-10-01,2022-10,2022,753.0,724.0,545.0,179.0,29.0,3.851261620185923,0.2472375690607735,0,93.96774193548389,18.89032258064516,57.58064516129032,9.109677419354838,7.5699999999999985,4.883870967741935,4.650322580645161,0.0,28,4.0,31,15,5.0,40.6,25.3,8.5,3.2,20.0,9.780645161290323,2.4933333333333336,1.9327932875693457,86.16129032258064,22.73548387096774,51.83870967741935,14.861290322580643,12.123809523809523,8.212903225806452,5.685806451612903,0.0,15,2.0,31,11,6.0,96.6,29.7,8.83,10.0,21.0,7.874193548387097,2.5999999999999996,1.5517598057121005,10,1,1,0,1,1,0,0,0,0,1,0,7,0.2258
Sydney,Melbourne,Qantas,2022-10-01,2022-10,2022,748.0,722.0,541.0,181.0,26.0,3.4759358288770055,0.2506925207756232,1,86.16129032258064,22.73548387096774,51.83870967741935,14.861290322580643,12.123809523809523,8.212903225806452,5.685806451612903,0.0,15,2.0,31,11,6.0,96.6,29.7,8.83,10.0,21.0,7.874193548387097,2.5999999999999996,1.5517598057121005,93.96774193548389,18.89032258064516,57.58064516129032,9.109677419354838,7.5699999999999985,4.883870967741935,4.650322580645161,0.0,28,4.0,31,15,5.0,40.6,25.3,8.5,3.2,20.0,9.780645161290323,2.4933333333333336,1.9327932875693457,10,1,1,0,1,1,0,0,0,0,1,0,7,0.2258
Melbourne,Sydney,Rex Airlines,2022-10-01,2022-10,2022,153.0,150.0,121.0,29.0,3.0,1.96078431372549,0.1933333333333333,0,93.96774193548389,18.89032258064516,57.58064516129032,9.109677419354838,7.5699999999999985,4.883870967741935,4.650322580645161,0.0,28,4.0,31,15,5.0,40.6,25.3,8.5,3.2,20.0,9.780645161290323,2.4933333333333336,1.9327932875693457,86.16129032258064,22.73548387096774,51.83870967741935,14.861290322580643,12.123809523809523,8.212903225806452,5.685806451612903,0.0,15,2.0,31,11,6.0,96.6,29.7,8.83,10.0,21.0,7.874193548387097,2.5999999999999996,1.5517598057121005,10,1,1,0,1,1,0,0,0,0,1,0,7,0.2258
Sydney,Melbourne,Rex Airlines,2022-10-01,2022-10,2022,152.0,149.0,93.0,56.0,3.0,1.9736842105263157,0.3758389261744966,1,86.16129032258064,22.73548387096774,51.83870967741935,14.861290322580643,12.123809523809523,8.212903225806452,5.685806451612903,0.0,15,2.0,31,11,6.0,96.6,29.7,8.83,10.0,21.0,7.874193548387097,2.5999999999999996,1.5517598057121005,93.96774193548389,18.89032258064516,57.58064516129032,9.109677419354838,7.5699999999999985,4.883870967741935,4.650322580645161,0.0,28,4.0,31,15,5.0,40.6,25.3,8.5,3.2,20.0,9.780645161290323,2.4933333333333336,1.9327932875693457,10,1,1,0,1,1,0,0,0,0,1,0,7,0.2258
Melbourne,Sydney,Virgin Australia,2022-10-01,2022-10,2022,732.0,687.0,412.0,275.0,45.0,6.147540983606557,0.4002911208151383,1,93.96774193548389,18.89032258064516,57.58064516129032,9.109677419354838,7.5699999999999985,4.883870967741935,4.650322580645161,0.0,28,4.0,31,15,5.0,40.6,25.3,8.5,3.2,20.0,9.780645161290323,2.4933333333333336,1.9327932875693457,86.16129032258064,22.73548387096774,51.83870967741935,14.861290322580643,12.123809523809523,8.212903225806452,5.685806451612903,0.0,15,2.0,31,11,6.0,96.6,29.7,8.83,10.0,21.0,7.874193548387097,2.5999999999999996,1.5517598057121005,10,1,1,0,1,1,0,0,0,0,1,0,7,0.2258
Sydney,Melbourne,Virgin Australia,2022-10-01,2022-10,2022,731.0,685.0,372.0,313.0,46.0,6.292749658002736,0.4569343065693431,1,86.16129032258064,22.73548387096774,51.83870967741935,14.861290322580643,12.123809523809523,8.212903225806452,5.685806451612903,0.0,15,2.0,31,11,6.0,96.6,29.7,8.83,10.0,21.0,7.874193548387097,2.5999999999999996,1.5517598057121005,93.96774193548389,18.89032258064516,57.58064516129032,9.109677419354838,7.5699999999999985,4.883870967741935,4.650322580645161,0.0,28,4.0,31,15,5.0,40.6,25.3,8.5,3.2,20.0,9.780645161290323,2.4933333333333336,1.9327932875693457,10,1,1,0,1,1,0,0,0,0,1,0,7,0.2258
Melbourne,Sydney,Jetstar,2022-11-01,2022-11,2022,364.0,300.0,173.0,127.0,64.0,17.582417582417584,0.4233333333333333,1,92.2,20.066666666666663,50.43333333333333,9.746666666666666,3.770000000000001,2.5133333333333336,5.343666666666667,0.0,21,2.0,30,8,1.0,23.0,28.3,10.24,4.4,20.0,10.32,2.931034482758621,1.8621853741816607,81.46666666666667,23.9,40.43333333333333,15.143333333333334,3.333333333333334,1.3333333333333333,6.140666666666666,0.0,6,6.0,30,6,1.0,25.6,28.9,10.44,10.3,12.0,8.756666666666666,2.313793103448276,1.850295285536382,11,0,0,0,0,0,0,1,0,0,1,0,0,0.0
Sydney,Melbourne,Jetstar,2022-11-01,2022-11,2022,362.0,301.0,197.0,104.0,61.0,16.85082872928177,0.3455149501661129,1,81.46666666666667,23.9,40.43333333333333,15.143333333333334,3.333333333333334,1.3333333333333333,6.140666666666666,0.0,6,6.0,30,6,1.0,25.6,28.9,10.44,10.3,12.0,8.756666666666666,2.313793103448276,1.850295285536382,92.2,20.066666666666663,50.43333333333333,9.746666666666666,3.770000000000001,2.5133333333333336,5.343666666666667,0.0,21,2.0,30,8,1.0,23.0,28.3,10.24,4.4,20.0,10.32,2.931034482758621,1.8621853741816607,11,0,0,0,0,0,0,1,0,0,1,0,0,0.0
Melbourne,Sydney,Qantas,2022-11-01,2022-11,2022,745.0,649.0,406.0,243.0,96.0,12.885906040268456,0.37442218798151,1,92.2,20.066666666666663,50.43333333333333,9.746666666666666,3.770000000000001,2.5133333333333336,5.343666666666667,0.0,21,2.0,30,8,1.0,23.0,28.3,10.24,4.4,20.0,10.32,2.931034482758621,1.8621853741816607,81.46666666666667,23.9,40.43333333333333,15.143333333333334,3.333333333333334,1.3333333333333333,6.140666666666666,0.0,6,6.0,30,6,1.0,25.6,28.9,10.44,10.3,12.0,8.756666666666666,2.313793103448276,1.850295285536382,11,0,0,0,0,0,0,1,0,0,1,0,0,0.0
Sydney,Melbourne,Qantas,2022-11-01,2022-11,2022,747.0,654.0,438.0,216.0,93.0,12.449799196787149,0.3302752293577982,1,81.46666666666667,23.9,40.43333333333333,15.143333333333334,3.333333333333334,1.3333333333333333,6.140666666666666,0.0,6,6.0,30,6,1.0,25.6,28.9,10.44,10.3,12.0,8.756666666666666,2.313793103448276,1.850295285536382,92.2,20.066666666666663,50.43333333333333,9.746666666666666,3.770000000000001,2.5133333333333336,5.343666666666667,0.0,21,2.0,30,8,1.0,23.0,28.3,10.24,4.4,20.0,10.32,2.931034482758621,1.8621853741816607,11,0,0,0,0,0,0,1,0,0,1,0,0,0.0
Melbourne,Sydney,Rex Airlines,2022-11-01,2022-11,2022,196.0,184.0,132.0,52.0,12.0,6.122448979591836,0.2826086956521739,1,92.2,20.066666666666663,50.43333333333333,9.746666666666666,3.770000000000001,2.5133333333333336,5.343666666666667,0.0,21,2.0,30,8,1.0,23.0,28.3,10.24,4.4,20.0,10.32,2.931034482758621,1.8621853741816607,81.46666666666667,23.9,40.43333333333333,15.143333333333334,3.333333333333334,1.3333333333333333,6.140666666666666,0.0,6,6.0,30,6,1.0,25.6,28.9,10.44,10.3,12.0,8.756666666666666,2.313793103448276,1.850295285536382,11,0,0,0,0,0,0,1,0,0,1,0,0,0.0
Sydney,Melbourne,Rex Airlines,2022-11-01,2022-11,2022,196.0,184.0,118.0,66.0,12.0,6.122448979591836,0.358695652173913,1,81.46666666666667,23.9,40.43333333333333,15.143333333333334,3.333333333333334,1.3333333333333333,6.140666666666666,0.0,6,6.0,30,6,1.0,25.6,28.9,10.44,10.3,12.0,8.756666666666666,2.313793103448276,1.850295285536382,92.2,20.066666666666663,50.43333333333333,9.746666666666666,3.770000000000001,2.5133333333333336,5.343666666666667,0.0,21,2.0,30,8,1.0,23.0,28.3,10.24,4.4,20.0,10.32,2.931034482758621,1.8621853741816607,11,0,0,0,0,0,0,1,0,0,1,0,0,0.0
Melbourne,Sydney,Virgin Australia,2022-11-01,2022-11,2022,785.0,709.0,412.0,297.0,76.0,9.681528662420384,0.4188998589562764,1,92.2,20.066666666666663,50.43333333333333,9.746666666666666,3.770000000000001,2.5133333333333336,5.343666666666667,0.0,21,2.0,30,8,1.0,23.0,28.3,10.24,4.4,20.0,10.32,2.931034482758621,1.8621853741816607,81.46666666666667,23.9,40.43333333333333,15.143333333333334,3.333333333333334,1.3333333333333333,6.140666666666666,0.0,6,6.0,30,6,1.0,25.6,28.9,10.44,10.3,12.0,8.756666666666666,2.313793103448276,1.850295285536382,11,0,0,0,0,0,0,1,0,0,1,0,0,0.0
Sydney,Melbourne,Virgin Australia,2022-11-01,2022-11,2022,777.0,701.0,406.0,295.0,76.0,9.78120978120978,0.4208273894436519,1,81.46666666666667,23.9,40.43333333333333,15.143333333333334,3.333333333333334,1.3333333333333333,6.140666666666666,0.0,6,6.0,30,6,1.0,25.6,28.9,10.44,10.3,12.0,8.756666666666666,2.313793103448276,1.850295285536382,92.2,20.066666666666663,50.43333333333333,9.746666666666666,3.770000000000001,2.5133333333333336,5.343666666666667,0.0,21,2.0,30,8,1.0,23.0,28.3,10.24,4.4,20.0,10.32,2.931034482758621,1.8621853741816607,11,0,0,0,0,0,0,1,0,0,1,0,0,0.0
Melbourne,Sydney,Jetstar,2022-12-01,2022-12,2022,395.0,328.0,186.0,142.0,67.0,16.962025316455694,0.4329268292682927,1,91.90322580645162,24.138709677419353,41.774193548387096,11.564516129032258,8.872727272727273,3.148387096774193,5.236129032258065,1.0,24,2.0,31,8,2.0,60.4,36.7,8.36,5.2,11.0,12.574193548387097,4.069999999999999,1.619124614144641,83.29032258064517,24.929032258064513,45.87096774193548,16.53548387096774,4.254545454545455,1.5096774193548386,6.445161290322581,0.0,11,7.0,31,12,3.0,13.6,32.4,10.18,12.3,11.0,8.393548387096773,2.9133333333333336,1.8334537008384697,12,3,3,3,3,3,3,3,3,2,3,1,14,0.4516
Sydney,Melbourne,Jetstar,2022-12-01,2022-12,2022,394.0,325.0,196.0,129.0,69.0,17.512690355329948,0.3969230769230769,1,83.29032258064517,24.929032258064513,45.87096774193548,16.53548387096774,4.254545454545455,1.5096774193548386,6.445161290322581,0.0,11,7.0,31,12,3.0,13.6,32.4,10.18,12.3,11.0,8.393548387096773,2.9133333333333336,1.8334537008384697,91.90322580645162,24.138709677419353,41.774193548387096,11.564516129032258,8.872727272727273,3.148387096774193,5.236129032258065,1.0,24,2.0,31,8,2.0,60.4,36.7,8.36,5.2,11.0,12.574193548387097,4.069999999999999,1.619124614144641,12,3,3,3,3,3,3,3,3,2,3,1,14,0.4516
Melbourne,Sydney,Qantas,2022-12-01,2022-12,2022,686.0,628.0,433.0,195.0,58.0,8.454810495626822,0.3105095541401274,1,91.90322580645162,24.138709677419353,41.774193548387096,11.564516129032258,8.872727272727273,3.148387096774193,5.236129032258065,1.0,24,2.0,31,8,2.0,60.4,36.7,8.36,5.2,11.0,12.574193548387097,4.069999999999999,1.619124614144641,83.29032258064517,24.929032258064513,45.87096774193548,16.53548387096774,4.254545454545455,1.5096774193548386,6.445161290322581,0.0,11,7.0,31,12,3.0,13.6,32.4,10.18,12.3,11.0,8.393548387096773,2.9133333333333336,1.8334537008384697,12,3,3,3,3,3,3,3,3,2,3,1,14,0.4516
Sydney,Melbourne,Qantas,2022-12-01,2022-12,2022,687.0,629.0,461.0,168.0,58.0,8.442503639010189,0.2670906200317965,1,83.29032258064517,24.929032258064513,45.87096774193548,16.53548387096774,4.254545454545455,1.5096774193548386,6.445161290322581,0.0,11,7.0,31,12,3.0,13.6,32.4,10.18,12.3,11.0,8.393548387096773,2.9133333333333336,1.8334537008384697,91.90322580645162,24.138709677419353,41.774193548387096,11.564516129032258,8.872727272727273,3.148387096774193,5.236129032258065,1.0,24,2.0,31,8,2.0,60.4,36.7,8.36,5.2,11.0,12.574193548387097,4.069999999999999,1.619124614144641,12,3,3,3,3,3,3,3,3,2,3,1,14,0.4516
Melbourne,Sydney,Rex Airlines,2022-12-01,2022-12,2022,205.0,197.0,152.0,45.0,8.0,3.902439024390244,0.2284263959390862,0,91.90322580645162,24.138709677419353,41.774193548387096,11.564516129032258,8.872727272727273,3.148387096774193,5.236129032258065,1.0,24,2.0,31,8,2.0,60.4,36.7,8.36,5.2,11.0,12.574193548387097,4.069999999999999,1.619124614144641,83.29032258064517,24.929032258064513,45.87096774193548,16.53548387096774,4.254545454545455,1.5096774193548386,6.445161290322581,0.0,11,7.0,31,12,3.0,13.6,32.4,10.18,12.3,11.0,8.393548387096773,2.9133333333333336,1.8334537008384697,12,3,3,3,3,3,3,3,3,2,3,1,14,0.4516
Sydney,Melbourne,Rex Airlines,2022-12-01,2022-12,2022,203.0,195.0,147.0,48.0,8.0,3.940886699507389,0.2461538461538461,0,83.29032258064517,24.929032258064513,45.87096774193548,16.53548387096774,4.254545454545455,1.5096774193548386,6.445161290322581,0.0,11,7.0,31,12,3.0,13.6,32.4,10.18,12.3,11.0,8.393548387096773,2.9133333333333336,1.8334537008384697,91.90322580645162,24.138709677419353,41.774193548387096,11.564516129032258,8.872727272727273,3.148387096774193,5.236129032258065,1.0,24,2.0,31,8,2.0,60.4,36.7,8.36,5.2,11.0,12.574193548387097,4.069999999999999,1.619124614144641,12,3,3,3,3,3,3,3,3,2,3,1,14,0.4516
Melbourne,Sydney,Virgin Australia,2022-12-01,2022-12,2022,754.0,702.0,447.0,255.0,52.0,6.896551724137931,0.3632478632478632,1,91.90322580645162,24.138709677419353,41.774193548387096,11.564516129032258,8.872727272727273,3.148387096774193,5.236129032258065,1.0,24,2.0,31,8,2.0,60.4,36.7,8.36,5.2,11.0,12.574193548387097,4.069999999999999,1.619124614144641,83.29032258064517,24.929032258064513,45.87096774193548,16.53548387096774,4.254545454545455,1.5096774193548386,6.445161290322581,0.0,11,7.0,31,12,3.0,13.6,32.4,10.18,12.3,11.0,8.393548387096773,2.9133333333333336,1.8334537008384697,12,3,3,3,3,3,3,3,3,2,3,1,14,0.4516
Sydney,Melbourne,Virgin Australia,2022-12-01,2022-12,2022,743.0,689.0,445.0,244.0,54.0,7.267833109017497,0.3541364296081277,1,83.29032258064517,24.929032258064513,45.87096774193548,16.53548387096774,4.254545454545455,1.5096774193548386,6.445161290322581,0.0,11,7.0,31,12,3.0,13.6,32.4,10.18,12.3,11.0,8.393548387096773,2.9133333333333336,1.8334537008384697,91.90322580645162,24.138709677419353,41.774193548387096,11.564516129032258,8.872727272727273,3.148387096774193,5.236129032258065,1.0,24,2.0,31,8,2.0,60.4,36.7,8.36,5.2,11.0,12.574193548387097,4.069999999999999,1.619124614144641,12,3,3,3,3,3,3,3,3,2,3,1,14,0.4516
Melbourne,Sydney,Jetstar,2023-01-01,2023-01,2023,401.0,344.0,216.0,128.0,57.0,14.214463840399002,0.3720930232558139,1,88.93548387096774,26.92258064516129,42.25806451612903,15.045161290322582,1.7666666666666666,0.3419354838709678,5.051935483870968,3.0,15,2.0,31,8,0.0,4.2,37.4,9.09,9.6,6.0,11.87741935483871,5.636666666666666,1.474827491278983,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405,1,3,3,3,3,3,2,3,3,2,3,0,28,0.9032
