departing_port,arriving_port,airline,month,year_month,year,sectors_scheduled,sectors_flown,arrivals_on_time,arrivals_delayed,cancellations,cancellations_pct,delay_rate,is_high_delay,avg_max_humidity_dep,avg_max_temp_dep,avg_min_humidity_dep,avg_min_temp_dep,avg_rainfall_on_rainy_days_dep,avg_rainfall_per_day_dep,avg_wind_speed_dep,days_above_35C_dep,days_high_humidity_dep,days_high_wind_dep,days_in_month_dep,extreme_weather_days_dep,heavy_rain_days_dep,max_daily_rainfall_dep,max_temperature_dep,max_wind_speed_dep,min_temperature_dep,rainy_days_dep,temp_range_mean_dep,temp_volatility_dep,wind_speed_std_dep,avg_max_humidity_arr,avg_max_temp_arr,avg_min_humidity_arr,avg_min_temp_arr,avg_rainfall_on_rainy_days_arr,avg_rainfall_per_day_arr,avg_wind_speed_arr,days_above_35C_arr,days_high_humidity_arr,days_high_wind_arr,days_in_month_arr,extreme_weather_days_arr,heavy_rain_days_arr,max_daily_rainfall_arr,max_temperature_arr,max_wind_speed_arr,min_temperature_arr,rainy_days_arr,temp_range_mean_arr,temp_volatility_arr,wind_speed_std_arr
Hobart,Sydney,Qantas,2023-01-01,2023-01,2023,36.0,36.0,29.0,7.0,0.0,0.0,0.19444444444444445,0,88.12903225806451,23.66774193548387,47.25806451612903,13.151612903225804,0.7333333333333333,0.1419354838709677,4.42741935483871,0.0,13,0.0,31,5,0.0,1.4,32.9,7.21,8.3,6.0,10.516129032258064,3.89,1.0019912432815483,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405
Melbourne,Hobart,Qantas,2023-01-01,2023-01,2023,28.0,27.0,22.0,5.0,1.0,3.571428571428571,0.18518518518518517,0,88.93548387096774,26.92258064516129,42.25806451612903,15.045161290322582,1.7666666666666666,0.3419354838709678,5.051935483870968,3.0,15,2.0,31,8,0.0,4.2,37.4,9.09,9.6,6.0,11.87741935483871,5.636666666666666,1.474827491278983,88.12903225806451,23.66774193548387,47.25806451612903,13.151612903225804,0.7333333333333333,0.1419354838709677,4.42741935483871,0.0,13,0.0,31,5,0.0,1.4,32.9,7.21,8.3,6.0,10.516129032258064,3.89,1.0019912432815483
Melbourne,Sydney,Qantas,2023-01-01,2023-01,2023,651.0,605.0,467.0,138.0,46.0,7.066052227342549,0.228099173553719,0,88.93548387096774,26.92258064516129,42.25806451612903,15.045161290322582,1.7666666666666666,0.3419354838709678,5.051935483870968,3.0,15,2.0,31,8,0.0,4.2,37.4,9.09,9.6,6.0,11.87741935483871,5.636666666666666,1.474827491278983,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405
Sydney,Hobart,Qantas,2023-01-01,2023-01,2023,36.0,36.0,33.0,3.0,0.0,0.0,0.08333333333333333,0,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405,88.12903225806451,23.66774193548387,47.25806451612903,13.151612903225804,0.7333333333333333,0.1419354838709677,4.42741935483871,0.0,13,0.0,31,5,0.0,1.4,32.9,7.21,8.3,6.0,10.516129032258064,3.89,1.0019912432815483
Sydney,Melbourne,Qantas,2023-01-01,2023-01,2023,652.0,607.0,474.0,133.0,45.0,6.901840490797547,0.21911037891268534,0,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405,88.93548387096774,26.92258064516129,42.25806451612903,15.045161290322582,1.7666666666666666,0.3419354838709678,5.051935483870968,3.0,15,2.0,31,8,0.0,4.2,37.4,9.09,9.6,6.0,11.87741935483871,5.636666666666666,1.474827491278983
Hobart,Melbourne,QantasLink,2023-01-01,2023-01,2023,95.0,93.0,71.0,22.0,2.0,2.1052631578947367,0.23655913978494625,0,88.12903225806451,23.66774193548387,47.25806451612903,13.151612903225804,0.7333333333333333,0.1419354838709677,4.42741935483871,0.0,13,0.0,31,5,0.0,1.4,32.9,7.21,8.3,6.0,10.516129032258064,3.89,1.0019912432815483,88.93548387096774,26.92258064516129,42.25806451612903,15.045161290322582,1.7666666666666666,0.3419354838709678,5.051935483870968,3.0,15,2.0,31,8,0.0,4.2,37.4,9.09,9.6,6.0,11.87741935483871,5.636666666666666,1.474827491278983
Hobart,Sydney,QantasLink,2023-01-01,2023-01,2023,47.0,47.0,30.0,17.0,0.0,0.0,0.3617021276595745,1,88.12903225806451,23.66774193548387,47.25806451612903,13.151612903225804,0.7333333333333333,0.1419354838709677,4.42741935483871,0.0,13,0.0,31,5,0.0,1.4,32.9,7.21,8.3,6.0,10.516129032258064,3.89,1.0019912432815483,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405
Melbourne,Hobart,QantasLink,2023-01-01,2023-01,2023,95.0,93.0,75.0,18.0,2.0,2.1052631578947367,0.1935483870967742,0,88.93548387096774,26.92258064516129,42.25806451612903,15.045161290322582,1.7666666666666666,0.3419354838709678,5.051935483870968,3.0,15,2.0,31,8,0.0,4.2,37.4,9.09,9.6,6.0,11.87741935483871,5.636666666666666,1.474827491278983,88.12903225806451,23.66774193548387,47.25806451612903,13.151612903225804,0.7333333333333333,0.1419354838709677,4.42741935483871,0.0,13,0.0,31,5,0.0,1.4,32.9,7.21,8.3,6.0,10.516129032258064,3.89,1.0019912432815483
Sydney,Hobart,QantasLink,2023-01-01,2023-01,2023,48.0,48.0,36.0,12.0,0.0,0.0,0.25,0,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405,88.12903225806451,23.66774193548387,47.25806451612903,13.151612903225804,0.7333333333333333,0.1419354838709677,4.42741935483871,0.0,13,0.0,31,5,0.0,1.4,32.9,7.21,8.3,6.0,10.516129032258064,3.89,1.0019912432815483
Melbourne,Sydney,Rex Airlines,2023-01-01,2023-01,2023,195.0,191.0,163.0,28.0,4.0,2.051282051282051,0.14659685863874344,0,88.93548387096774,26.92258064516129,42.25806451612903,15.045161290322582,1.7666666666666666,0.3419354838709678,5.051935483870968,3.0,15,2.0,31,8,0.0,4.2,37.4,9.09,9.6,6.0,11.87741935483871,5.636666666666666,1.474827491278983,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405
Sydney,Melbourne,Rex Airlines,2023-01-01,2023-01,2023,195.0,191.0,173.0,18.0,4.0,2.051282051282051,0.09424083769633508,0,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405,88.93548387096774,26.92258064516129,42.25806451612903,15.045161290322582,1.7666666666666666,0.3419354838709678,5.051935483870968,3.0,15,2.0,31,8,0.0,4.2,37.4,9.09,9.6,6.0,11.87741935483871,5.636666666666666,1.474827491278983
Hobart,Melbourne,Virgin Australia,2023-01-01,2023-01,2023,141.0,140.0,86.0,54.0,1.0,0.7092198581560284,0.38571428571428573,1,88.12903225806451,23.66774193548387,47.25806451612903,13.151612903225804,0.7333333333333333,0.1419354838709677,4.42741935483871,0.0,13,0.0,31,5,0.0,1.4,32.9,7.21,8.3,6.0,10.516129032258064,3.89,1.0019912432815483,88.93548387096774,26.92258064516129,42.25806451612903,15.045161290322582,1.7666666666666666,0.3419354838709678,5.051935483870968,3.0,15,2.0,31,8,0.0,4.2,37.4,9.09,9.6,6.0,11.87741935483871,5.636666666666666,1.474827491278983
Hobart,Sydney,Virgin Australia,2023-01-01,2023-01,2023,79.0,77.0,45.0,32.0,2.0,2.5316455696202533,0.4155844155844156,1,88.12903225806451,23.66774193548387,47.25806451612903,13.151612903225804,0.7333333333333333,0.1419354838709677,4.42741935483871,0.0,13,0.0,31,5,0.0,1.4,32.9,7.21,8.3,6.0,10.516129032258064,3.89,1.0019912432815483,89.35483870967742,26.55161290322581,57.25806451612903,19.125806451612902,6.257142857142856,4.238709677419355,6.172580645161291,0.0,15,5.0,31,9,4.0,49.8,33.3,11.97,14.4,21.0,7.425806451612903,2.53,2.068898205554405
