year_month,days_in_month,max_temperature,avg_max_temp,min_temperature,avg_min_temp,max_daily_rainfall,avg_rainfall_per_day,avg_wind_speed,max_wind_speed,avg_max_humidity,avg_min_humidity,temp_range_mean,days_above_35C,temp_volatility,rainy_days,heavy_rain_days,avg_rainfall_on_rainy_days,days_high_wind,wind_speed_std,days_high_humidity,extreme_weather_days
2017-03,31,34.7,32.116129032258065,20.9,24.812903225806455,55.2,14.858064516129033,3.1451612903225805,7.76,96.29032258064517,62.516129032258064,7.303225806451614,0.0,1.1200000000000003,27.0,16.0,17.05925925925926,0.0,1.188138238219055,29,27
2017-04,30,34.2,32.03666666666667,18.0,24.09333333333333,66.8,6.379999999999999,3.1366666666666663,7.43,93.73333333333333,49.333333333333336,7.943333333333334,0.0,1.455172413793105,13.0,5.0,14.72307692307692,0.0,1.1403971883192436,27,12
2017-05,31,34.7,32.9,20.4,22.638709677419353,0.2,0.012903225806451613,3.217741935483871,5.15,88.25806451612904,34.74193548387097,10.261290322580647,0.0,0.6700000000000007,2.0,0.0,0.2,0.0,0.820181726519269,18,6
2017-06,30,33.4,31.259999999999998,16.9,20.029999999999998,0.0,0.0,3.7003333333333335,5.1,77.6,30.0,11.229999999999999,0.0,0.5896551724137924,0.0,0.0,0.0,0.0,0.8288025568016303,12,1
2017-07,31,34.2,32.593548387096774,18.5,21.06451612903226,0.0,0.0,3.217741935483871,4.62,90.29032258064517,32.516129032258064,11.52903225806452,0.0,0.7500000000000006,0.0,0.0,0.0,0.0,0.6461770122673784,16,2
2017-08,31,35.9,33.141935483870974,15.4,20.206451612903226,0.2,0.0064516129032258064,2.951935483870968,4.02,90.83870967741936,25.741935483870968,12.93548387096774,2.0,1.1266666666666665,1.0,0.0,0.2,0.0,0.4283255720814772,19,4
2017-09,30,36.9,34.05,17.0,22.53666666666667,0.0,0.0,3.089,4.08,88.96666666666667,33.43333333333333,11.513333333333332,8.0,0.9931034482758622,0.0,0.0,0.0,0.0,0.5323684878883721,13,8
2017-10,31,35.8,33.86774193548387,22.2,25.425806451612903,39.0,3.3806451612903223,3.468709677419355,5.32,90.54838709677419,48.41935483870968,8.441935483870967,3.0,1.0499999999999998,18.0,4.0,5.822222222222222,0.0,0.6276397158427961,19,7
2017-11,30,35.5,33.88333333333333,21.9,24.740000000000002,49.4,5.833333333333333,3.2053333333333334,4.31,92.3,50.4,9.143333333333334,4.0,0.8724137931034481,16.0,4.0,10.9375,0.0,0.5083966231563518,21,10
2017-12,26,35.5,33.892307692307696,23.4,26.03846153846154,84.0,6.592307692307693,3.3207692307692307,5.35,90.23076923076923,50.38461538461539,7.853846153846154,5.0,1.3279999999999992,11.0,4.0,15.581818181818182,0.0,0.739821184216419,13,11
2018-01,31,34.6,31.783870967741933,21.3,24.461290322580645,140.8,27.651612903225804,3.8216129032258066,7.78,96.38709677419355,63.12903225806452,7.322580645161289,0.0,1.4833333333333334,23.0,15.0,37.2695652173913,0.0,1.4577885003758113,30,26
2018-02,28,33.4,31.553571428571427,23.1,25.064285714285713,73.0,12.721428571428572,3.1210714285714287,5.12,95.78571428571429,64.17857142857143,6.489285714285715,0.0,1.2740740740740737,24.0,9.0,14.841666666666667,0.0,0.8583935870360112,25,19
